title,title_normalized,genre,release_date,duration,cover_image,likes,times_played,album_id,link
That's Why You're Beautiful,that's why you're beautiful,pop,2008-11-14,03:41,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,615,59017,79,https://open.spotify.com/track/22yMWV37oR5GTuP6XMummO
Single Ladies (Put a Ring on It),single ladies (put a ring on it),pop,2008-11-14,03:13,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,537,74929,79,https://open.spotify.com/track/2ZBNclC5wm4GtiWaeh0DMx
Radio,radio,pop,2008-11-14,03:38,https://i.scdn.co/image/ab67616d0000b273e13de7b8662b085b0885ffef,450,50362,79,https://open.spotify.com/track/1l0LovwzqV3leLDHOz7zJ6
Crazy In Love Medley - Audio from The Beyonce Experience Live,crazy in love medley - audio from the beyonce experience live,pop,2007-11-19,05:28,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,228,55107,80,https://open.spotify.com/track/0Y3Hb6daO2AUrwXxdk6KbP
Freakum Dress - Audio from The Beyonce Experience Live,freakum dress - audio from the beyonce experience live,pop,2007-11-19,04:00,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,870,40913,80,https://open.spotify.com/track/6ngMpfBUUZT4lrrYa8s5nW
Green Light Medley - Audio from The Beyonce Experience Live,green light medley - audio from the beyonce experience live,pop,2007-11-19,03:36,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,857,36103,80,https://open.spotify.com/track/6rbcBW8OTsu7ZxzIjXc2fY
Baby Boy Medley - Audio from The Beyonce Experience Live,baby boy medley - audio from the beyonce experience live,pop,2007-11-19,04:22,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,5,49890,80,https://open.spotify.com/track/1zGAvoFGEoaMWqgsK1ZQor
Beautiful Liar - Audio from The Beyonce Experience Live,beautiful liar - audio from the beyonce experience live,pop,2007-11-19,02:30,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,202,28730,80,https://open.spotify.com/track/2BV3MMIWdggEOjA5mYaNNr
Naughty Girl Medley - Audio from The Beyonce Experience Live,naughty girl medley - audio from the beyonce experience live,pop,2007-11-19,03:35,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,749,37957,80,https://open.spotify.com/track/72YtNPzRrtlyopuPFrr18h
"Me, Myself And I - Audio from The Beyonce Experience Live","me, myself and i - audio from the beyonce experience live",pop,2007-11-19,03:12,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,680,57553,80,https://open.spotify.com/track/6ekBRSEXhalqSXcGhmdIzd
Dangerously In Love Medley - Audio from The Beyonce Experience Live,dangerously in love medley - audio from the beyonce experience live,pop,2007-11-19,06:59,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,16,93071,80,https://open.spotify.com/track/69m6g7sbisjrSzH8cnC0L7
Flaws And All - Audio from The Beyonce Experience Live,flaws and all - audio from the beyonce experience live,pop,2007-11-19,04:23,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,340,7433,80,https://open.spotify.com/track/4LcGn9duM4kUuCtTqv13aa
Destiny's Child Medley - Audio from The Beyonce Experience Live,destiny's child medley - audio from the beyonce experience live,pop,2007-11-19,19:47,https://i.scdn.co/image/ab67616d0000b2736e2a79e50b23f1409a449eea,111,29915,80,https://open.spotify.com/track/5RaMW4htn8t8eEmmanQ9aj
Starboy (feat. Daft Punk),starboy (feat. daft punk),canadian contemporary r&b,2023-03-14,03:50,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,667,84221,81,https://open.spotify.com/track/76yLBykniz0SSNv0jj17M2
Party Monster,party monster,canadian contemporary r&b,2023-03-14,04:09,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,958,37904,81,https://open.spotify.com/track/6fSvz9yrQY407xmr7cdjuA
False Alarm,false alarm,canadian contemporary r&b,2023-03-14,03:40,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,716,68971,81,https://open.spotify.com/track/4k47x4UkxG215nFLMFna8A
Reminder,reminder,canadian contemporary r&b,2023-03-14,03:38,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,442,14865,81,https://open.spotify.com/track/4zHa39io9pjsiAE6LwM2NH
Rockin’,rockin,canadian contemporary r&b,2023-03-14,03:52,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,819,43071,81,https://open.spotify.com/track/3mynPhglTz2Ggh8SxA34kR
Secrets,secrets,canadian contemporary r&b,2023-03-14,04:25,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,265,89528,81,https://open.spotify.com/track/36K5mnqwfxGS0rvxz7FPyq
True Colors,true colors,canadian contemporary r&b,2023-03-14,03:26,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,674,84173,81,https://open.spotify.com/track/2QRvliBEcGIEgTrjVfxmXo
Stargirl Interlude (feat. Lana Del Rey),stargirl interlude (feat. lana del rey),canadian contemporary r&b,2023-03-14,01:51,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,416,39895,81,https://open.spotify.com/track/3CktmDvZGj21m3pNFj5Lr3
Sidewalks (feat. Kendrick Lamar),sidewalks (feat. kendrick lamar),canadian contemporary r&b,2023-03-14,03:51,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,660,93542,81,https://open.spotify.com/track/3r5lHFACTti0w2REN5tcrn
Six Feet Under,six feet under,canadian contemporary r&b,2023-03-14,03:57,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,813,16741,81,https://open.spotify.com/track/4QYEtbfsqusrXN5A49LG53
Intro - Live,intro - live,canadian contemporary r&b,2023-03-03,01:35,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,725,3880,82,https://open.spotify.com/track/7HX1VOiPj1oMlgZ3OQ92B6
Alone Again - Live,alone again - live,canadian contemporary r&b,2023-03-03,02:47,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,602,22028,82,https://open.spotify.com/track/2evYKtXNAdn60ANNEdjH7V
Gasoline - Live,gasoline - live,canadian contemporary r&b,2023-03-03,03:15,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,846,14884,82,https://open.spotify.com/track/2h3ZotklPN6aD7OuHz7bFZ
Sacrifice - Live,sacrifice - live,canadian contemporary r&b,2023-03-03,04:23,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,192,18458,82,https://open.spotify.com/track/7skxtd9x0d05fjz4D7w3t2
How Do I Make You Love Me? - Live,how do i make you love me? - live,canadian contemporary r&b,2023-03-03,03:29,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,428,97068,82,https://open.spotify.com/track/72SxWvaYsDgix2N3sjCjT1
Can't Feel My Face - Live,can't feel my face - live,canadian contemporary r&b,2023-03-03,03:03,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,118,9657,82,https://open.spotify.com/track/47vfGRaXEGzcM2vI7JC2OO
Take My Breath - Live,take my breath - live,canadian contemporary r&b,2023-03-03,03:55,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,219,65254,82,https://open.spotify.com/track/02YlAvsmptN8LisZqrWBIb
Hurricane - Live,hurricane - live,canadian contemporary r&b,2023-03-03,02:07,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,928,68893,82,https://open.spotify.com/track/45ypYpAdgoneWcBT0Wba3p
The Hills - Live,the hills - live,canadian contemporary r&b,2023-03-03,03:05,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,360,82028,82,https://open.spotify.com/track/6N8W7Dbcsg9tRDxn0wjFkR
Often - Live,often - live,canadian contemporary r&b,2023-03-03,02:28,https://i.scdn.co/image/ab67616d0000b273308f9319a3d6f6737f43b3fc,680,5060,82,https://open.spotify.com/track/3kdEGx81MR9ftxRbF3Zf84
Dawn FM,dawn fm,canadian contemporary r&b,2022-01-07,01:36,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,308,18487,83,https://open.spotify.com/track/3gj1hwjku4JaoamjJVqIIl
Gasoline,gasoline,canadian contemporary r&b,2022-01-07,03:32,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,710,43732,83,https://open.spotify.com/track/6Uj2XaahtYXK2WeD7GGwBY
How Do I Make You Love Me?,how do i make you love me?,canadian contemporary r&b,2022-01-07,03:34,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,376,58439,83,https://open.spotify.com/track/3kOtREqmcGaEA2KhqffFnw
Take My Breath,take my breath,canadian contemporary r&b,2022-01-07,05:39,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,718,90222,83,https://open.spotify.com/track/3WXyY2PxX88kpBtB0GH61w
Sacrifice,sacrifice,canadian contemporary r&b,2022-01-07,03:08,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,977,40712,83,https://open.spotify.com/track/0xa4hvXeYHRRNhA7wBfUar
A Tale By Quincy,a tale by quincy,canadian contemporary r&b,2022-01-07,01:36,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,635,32459,83,https://open.spotify.com/track/23iLEDPEJpcfYOw1tVhd2o
Out of Time,out of time,canadian contemporary r&b,2022-01-07,03:34,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,176,67846,83,https://open.spotify.com/track/25C86uEjQ0fjj3bvsxIusO
"Here We Go… Again (feat. Tyler, the Creator)","here we go... again (feat. tyler, the creator)",canadian contemporary r&b,2022-01-07,03:29,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,822,30014,83,https://open.spotify.com/track/0khQeEwEv6GndVypzpGOG5
Best Friends,best friends,canadian contemporary r&b,2022-01-07,02:43,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,410,28530,83,https://open.spotify.com/track/4cm7Ap6IWH6m8JyB9IXT3x
Is There Someone Else?,is there someone else?,canadian contemporary r&b,2022-01-07,03:19,https://i.scdn.co/image/ab67616d0000b273ade87e5f9c3764f0a1e5df64,538,50308,83,https://open.spotify.com/track/37zcCimcUGurQoLEAuN8nR
Dawn FM,dawn fm,canadian contemporary r&b,2022-01-06,01:36,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,461,54296,84,https://open.spotify.com/track/6krYS8KtmNAYyb5uTZiYW4
Gasoline,gasoline,canadian contemporary r&b,2022-01-06,03:32,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,494,89691,84,https://open.spotify.com/track/3KyKxJ4P3pVCgaZwaq2rUC
How Do I Make You Love Me?,how do i make you love me?,canadian contemporary r&b,2022-01-06,03:34,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,355,94036,84,https://open.spotify.com/track/2Ghp894n1laIf2w98VeAOJ
Take My Breath,take my breath,canadian contemporary r&b,2022-01-06,05:39,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,292,73671,84,https://open.spotify.com/track/2vgUijXOTRMnWXDtvgMp2b
Sacrifice,sacrifice,canadian contemporary r&b,2022-01-06,03:08,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,339,75836,84,https://open.spotify.com/track/1nH2PkJL1XoUq8oE6tBZoU
A Tale By Quincy,a tale by quincy,canadian contemporary r&b,2022-01-06,01:36,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,917,16634,84,https://open.spotify.com/track/759ndr57jb0URg4j9YSWml
Out of Time,out of time,canadian contemporary r&b,2022-01-06,03:34,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,181,85633,84,https://open.spotify.com/track/2SLwbpExuoBDZBpjfefCtV
"Here We Go… Again (feat. Tyler, the Creator)","here we go... again (feat. tyler, the creator)",canadian contemporary r&b,2022-01-06,03:29,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,569,6950,84,https://open.spotify.com/track/1NhjYYcYTRywc0di98xHxf
Best Friends,best friends,canadian contemporary r&b,2022-01-06,02:43,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,533,53592,84,https://open.spotify.com/track/1E5Xu8dur0fAjSP1VpVhAZ
Is There Someone Else?,is there someone else?,canadian contemporary r&b,2022-01-06,03:19,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,491,50510,84,https://open.spotify.com/track/0mL82sxCRjrs3br407IdJh
Alone Again,alone again,canadian contemporary r&b,2020-03-20,04:10,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,645,74576,85,https://open.spotify.com/track/1oCyEPXnvytOWS5S9mBE8N
Too Late,too late,canadian contemporary r&b,2020-03-20,03:59,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,616,96184,85,https://open.spotify.com/track/4LKx0dlvzsmntdhMCTtV97
Hardest To Love,hardest to love,canadian contemporary r&b,2020-03-20,03:31,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,91,6368,85,https://open.spotify.com/track/5GM4EsVHaxGjzgQ81S2J61
Scared To Live,scared to live,canadian contemporary r&b,2020-03-20,03:11,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,975,38554,85,https://open.spotify.com/track/6hU8kY1Pot3gvEHb9CVj3F
Snowchild,snowchild,canadian contemporary r&b,2020-03-20,04:07,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,117,56688,85,https://open.spotify.com/track/1Hp7vdJwQ4ozmAJzPAJpfX
Escape From LA,escape from la,canadian contemporary r&b,2020-03-20,05:55,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,109,58856,85,https://open.spotify.com/track/51a6oFNsFpB2zew1tdzT6I
Heartless,heartless,canadian contemporary r&b,2020-03-20,03:18,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,525,24374,85,https://open.spotify.com/track/0HhSydjvwLiBjnVQCG5SjK
Faith,faith,canadian contemporary r&b,2020-03-20,04:43,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,793,35468,85,https://open.spotify.com/track/3V937b8IsyJ0ZvVHxreiMs
Blinding Lights,blinding lights,canadian contemporary r&b,2020-03-20,03:20,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,769,26330,85,https://open.spotify.com/track/4eQO9RHTjYT1O9DTuZLj9v
In Your Eyes,in your eyes,canadian contemporary r&b,2020-03-20,03:57,https://i.scdn.co/image/ab67616d0000b273ef017e899c0547766997d874,557,15796,85,https://open.spotify.com/track/7gCFW1KSX4gDgAhro23URU
Alone Again,alone again,canadian contemporary r&b,2020-03-20,04:10,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,837,75685,86,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
Too Late,too late,canadian contemporary r&b,2020-03-20,03:59,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,18,36541,86,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
Hardest To Love,hardest to love,canadian contemporary r&b,2020-03-20,03:31,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,458,69820,86,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
Scared To Live,scared to live,canadian contemporary r&b,2020-03-20,03:11,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,22,74225,86,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
Snowchild,snowchild,canadian contemporary r&b,2020-03-20,04:07,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,145,64828,86,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
Escape From LA,escape from la,canadian contemporary r&b,2020-03-20,05:55,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,751,42635,86,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
Heartless,heartless,canadian contemporary r&b,2020-03-20,03:18,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,527,80141,86,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
Faith,faith,canadian contemporary r&b,2020-03-20,04:43,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,753,44180,86,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
Blinding Lights,blinding lights,canadian contemporary r&b,2020-03-20,03:20,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,894,80801,86,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
In Your Eyes,in your eyes,canadian contemporary r&b,2020-03-20,03:57,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,743,52645,86,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
Call Out My Name,call out my name,canadian contemporary r&b,2018-03-30,03:48,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,648,31373,87,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
Try Me,try me,canadian contemporary r&b,2018-03-30,03:41,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,506,62221,87,https://open.spotify.com/track/4ppTAJUbNXELZcoUaL90wo
Wasted Times,wasted times,canadian contemporary r&b,2018-03-30,03:40,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,904,11461,87,https://open.spotify.com/track/7DKS0rX27cCEPsK0R6tFWS
I Was Never There,i was never there,canadian contemporary r&b,2018-03-30,04:01,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,367,85968,87,https://open.spotify.com/track/1cKHdTo9u0ZymJdPGSh6nq
Hurt You,hurt you,canadian contemporary r&b,2018-03-30,03:50,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,167,84997,87,https://open.spotify.com/track/6QdnKD1zwEgyOWtkrdzlOF
Privilege,privilege,canadian contemporary r&b,2018-03-30,02:50,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,637,33300,87,https://open.spotify.com/track/0Nwar8rweBUyfyuoyjjUvk
Call Out My Name - A Cappella,call out my name - a cappella,canadian contemporary r&b,2018-03-30,03:44,https://i.scdn.co/image/ab67616d0000b2731f6a2a40bb692936879db730,529,87248,87,https://open.spotify.com/track/5PTfZsGlsDDPH8i3PdQnXJ
Starboy,starboy,canadian contemporary r&b,2016-11-25,03:50,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,798,62878,88,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
Party Monster,party monster,canadian contemporary r&b,2016-11-25,04:09,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,535,23099,88,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
False Alarm,false alarm,canadian contemporary r&b,2016-11-25,03:40,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,230,35632,88,https://open.spotify.com/track/4oeaIftdpT3JuZLcCkKmVE
Reminder,reminder,canadian contemporary r&b,2016-11-25,03:38,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,341,87534,88,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
Rockin’,rockin,canadian contemporary r&b,2016-11-25,03:52,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,70,39455,88,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE
Secrets,secrets,canadian contemporary r&b,2016-11-25,04:25,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,198,80035,88,https://open.spotify.com/track/00NAQYOP4AmWR549nnYJZu
True Colors,true colors,canadian contemporary r&b,2016-11-25,03:26,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,288,9472,88,https://open.spotify.com/track/1oGdVdYjeQvojGKDddxLQQ
Stargirl Interlude,stargirl interlude,canadian contemporary r&b,2016-11-25,01:51,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,753,67682,88,https://open.spotify.com/track/4EDijkJdHBZZ0GwJ12iTAj
Sidewalks,sidewalks,canadian contemporary r&b,2016-11-25,03:51,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,886,85740,88,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
Six Feet Under,six feet under,canadian contemporary r&b,2016-11-25,03:57,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,435,24682,88,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
Real Life,real life,canadian contemporary r&b,2015-08-28,03:43,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,471,19301,89,https://open.spotify.com/track/03j354P848KtNU2FVSwkDG
Losers,losers,canadian contemporary r&b,2015-08-28,04:41,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,245,62623,89,https://open.spotify.com/track/1bAvtmTl0F9loyz9AwPwp7
Tell Your Friends,tell your friends,canadian contemporary r&b,2015-08-28,05:34,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,514,61913,89,https://open.spotify.com/track/1mhVXWduD8ReDwusfaHNwU
Often,often,canadian contemporary r&b,2015-08-28,04:09,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,172,42031,89,https://open.spotify.com/track/4PhsKqMdgMEUSstTDAmMpg
The Hills,the hills,canadian contemporary r&b,2015-08-28,04:02,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,85,37343,89,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
Acquainted,acquainted,canadian contemporary r&b,2015-08-28,05:48,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,639,53564,89,https://open.spotify.com/track/7uJH0YdSZL6psjxI6Xy08b
Can't Feel My Face,can't feel my face,canadian contemporary r&b,2015-08-28,03:33,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,146,76063,89,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81
Shameless,shameless,canadian contemporary r&b,2015-08-28,04:13,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,920,65093,89,https://open.spotify.com/track/6C6fHTuFUxVtJpBOOaMvJr
Earned It (Fifty Shades Of Grey),earned it (fifty shades of grey),canadian contemporary r&b,2015-08-28,04:37,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,362,6409,89,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP
In The Night,in the night,canadian contemporary r&b,2015-08-28,03:55,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,541,67530,89,https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo
Professional,professional,canadian contemporary r&b,2013-09-10,06:08,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,158,29766,90,https://open.spotify.com/track/7gSjRw3wKuTeDdM0lwp9rv
The Town,the town,canadian contemporary r&b,2013-09-10,05:07,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,995,53314,90,https://open.spotify.com/track/3lcEVP5beEkAFiFIG5D0QF
Adaptation,adaptation,canadian contemporary r&b,2013-09-10,04:43,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,464,84865,90,https://open.spotify.com/track/3FvDYk5IC5Um84kK5FbJGR
Love In The Sky,love in the sky,canadian contemporary r&b,2013-09-10,04:27,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,296,65658,90,https://open.spotify.com/track/5vjgyZm1Zhtg4RptN4evNQ
Belong To The World,belong to the world,canadian contemporary r&b,2013-09-10,05:07,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,429,17496,90,https://open.spotify.com/track/4w1dIZxwO83XpKo5wgLhkk
Live For,live for,canadian contemporary r&b,2013-09-10,03:42,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,762,32446,90,https://open.spotify.com/track/4ER9305DBAmJqj2P96TfBr
Wanderlust,wanderlust,canadian contemporary r&b,2013-09-10,05:06,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,87,69768,90,https://open.spotify.com/track/5OmX5lXxZ5sQgPuSHDn293
Kiss Land,kiss land,canadian contemporary r&b,2013-09-10,07:35,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,718,90873,90,https://open.spotify.com/track/5FUn6vN4PDHXxqnb5LQhJQ
Pretty,pretty,canadian contemporary r&b,2013-09-10,06:15,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,731,75073,90,https://open.spotify.com/track/3ZhnXFSunfOPWSqfLLQA9W
Tears In The Rain,tears in the rain,canadian contemporary r&b,2013-09-10,07:24,https://i.scdn.co/image/ab67616d0000b273b06645ac5eaf2249c4f5fac7,711,54632,90,https://open.spotify.com/track/7FeSiBUEyqxlKvjGbfwKku
all-american bitch,all-american bitch,pop,2024-03-22,02:45,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,772,53471,91,https://open.spotify.com/track/6dhWwPex5g1B1hg7ezGj2b
bad idea right?,bad idea right?,pop,2024-03-22,03:04,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,58,22326,91,https://open.spotify.com/track/27Cne97mFE21Ob0ScMewrV
vampire,vampire,pop,2024-03-22,03:39,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,805,9363,91,https://open.spotify.com/track/6gPOwGszseqYL7w02opoy1
lacy,lacy,pop,2024-03-22,02:57,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,979,7402,91,https://open.spotify.com/track/5SShKhLCYFydCsO4L7ULMr
ballad of a homeschooled girl,ballad of a homeschooled girl,pop,2024-03-22,03:23,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2,64973,91,https://open.spotify.com/track/5lfHlUT9WtSGw12jw7dSkk
making the bed,making the bed,pop,2024-03-22,03:18,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,567,49929,91,https://open.spotify.com/track/4HOWCLfKRlHhbsCCBsquSE
logical,logical,pop,2024-03-22,03:51,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,670,18823,91,https://open.spotify.com/track/7E35A3DD14DVoE3rpCBmQj
get him back!,get him back!,pop,2024-03-22,03:31,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,892,91845,91,https://open.spotify.com/track/5D27wJnVQwYD7fAKaODHgs
love is embarrassing,love is embarrassing,pop,2024-03-22,02:34,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,13,9801,91,https://open.spotify.com/track/3jhlwdu8nU7hFTEGHUomN3
the grudge,the grudge,pop,2024-03-22,03:09,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,862,29083,91,https://open.spotify.com/track/6e5fsRfVK3jvrpUXJpG9mB
